Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SNORA32	0,977660416609262	-0,383964836651004	2,21605059144796	-0,173265374957042	0,862442838804004	NA
SNORD6	0,976112809877339	3,27251522623702	2,3233824441884	1,4085133656849	0,158979112072531	NA
SNORA1	1,18908189786712	2,42962434395189	2,06627923797777	1,17584511294307	0,23965677529804	NA
SNORA8	15,0780817542031	-0,053884493425069	0,545032348571012	-0,098864762002376	0,92124564764244	NA
SNORD5	3,3565887897412	-0,809361452391857	1,25343008087025	-0,64571727194382	0,518462472807905	NA
SNORA18	25,9698594966248	-0,318200322965548	0,417531616017758	-0,762098750749488	0,446001068401405	0,821976581801756
MIR1304	3,45989536616305	0,202868131134149	1,14759632219784	0,17677656089523	0,859683900772922	NA
SNORA40	34,9089266030524	-0,991421354176404	0,473201775475697	-2,09513447657663	0,036159039922315	0,321775193873979
TAF1D	711,521301942994	-0,06814255031449	0,109537953414455	-0,622090774844597	0,533882180630024	0,867644931481603
C11orf54	69,5475285022922	-0,160026134025867	0,264418593335804	-0,605200005064084	0,545046112464982	0,872840051489744
MED17	371,839035288316	-0,116344332099216	0,148087255277929	-0,78564716376748	0,432074225349254	0,818002019120733
VSTM5	3,98988408185566	-0,576041838934129	1,17240408499319	-0,491333872260837	0,623190326493342	NA
HEPHL1	230,41466227342	1,30991544205255	0,163785228204978	7,99776302422819	1,26699917864878E-15	2,94087243315798E-13
PANX1	586,424872877926	0,17710247602954	0,127847699380983	1,38526134523375	0,165972568837068	0,604726668730853
FOLR4	0,223574256205102	1,02763970441334	4,05589016450508	0,253369707445897	0,799982534037151	NA
GPR83	1,20586089211691	-2,13383854131863	2,33718038346496	-0,912996941278078	0,36124415023446	NA
MRE11A	262,970128498686	-0,051513657980593	0,148346064829002	-0,347253282653452	0,728401044557044	0,92994947073531
ANKRD49	171,70664437513	-0,391938746101363	0,222709046333001	-1,75986899748708	0,078430020968462	0,454505241150683
LOC643037	0	NA	NA	NA	NA	NA
FUT4	30,0889611199228	-0,070856315671596	0,384313069244018	-0,1843713403007	0,853722151516189	0,967370035486053
PIWIL4	4,47094637314719	0,804062178311852	1,03054020584229	0,780233681086382	0,435253340669214	NA
AMOTL1	4533,04789590411	-0,003079949272045	0,083124335303469	-0,037052317601102	0,970443290939551	0,993584610030805
CWC15	518,482410270566	0,075428766551755	0,141778672978668	0,532017721474261	0,594713721677529	0,891639353411503
KDM4D	15,0604779788089	0,182231394899464	0,575951838091775	0,316400405115864	0,751698609506548	NA
KDM4E	0,524613211731383	-2,64025316292961	3,32280032671824	-0,794586765175041	0,426853919508235	NA
SRSF8	592,646062797655	-0,1926463588686	0,119377093845114	-1,61376318239535	0,106578803358753	0,511768832012993
ENDOD1	1565,85775121943	-0,468506986550057	0,096978088334025	-4,83106023843618	1,35807904055656E-06	0,000116021446923
SESN3	1275,97538764302	-0,740915610486683	0,148642750405315	-4,98453916162324	6,21096658046638E-07	5,65980080539981E-05
FAM76B	200,40637547891	-0,25262297313011	0,193881237924292	-1,30297792522222	0,192582298037601	0,637038835831829
CEP57	280,210964605833	-0,245221362160307	0,163024667343971	-1,50419789934554	0,13253041848992	0,554931656998977
MTMR2	603,773214312578	-0,073774692915423	0,147868379431281	-0,498921359652207	0,617834785882319	0,8984502379351
MAML2	518,548254671947	-0,132363043529335	0,133090297823472	-0,994535632528966	0,319962166818253	0,752422686091729
MIR1260B	0,438064398090033	0,041281311006527	3,35656382526586	0,012298681972257	0,990187318910465	NA
CCDC82	361,160467866732	-0,316795512322456	0,201486204014019	-1,57229381471902	0,115882426842424	0,528547459277288
JRKL	357,43482640472	-0,063763332012329	0,156211447236771	-0,408186039757267	0,683137096463759	0,916314571367571
JRKL-AS1	0	NA	NA	NA	NA	NA
CNTN5	1,48436524052808	-1,06432754246639	1,80724772119456	-0,588921778671761	0,555913747384416	NA
ARHGAP42	70,2809965476462	-0,111775880614374	0,279227733896956	-0,400303648403431	0,688932881084119	0,916390893197778
TMEM133	15,9704767278679	-0,384456529014652	0,561373757174621	-0,684849485928256	0,49343890457551	NA
PGR	0	NA	NA	NA	NA	NA
LOC101054525	0	NA	NA	NA	NA	NA
TRPC6	2,67144917330335	-1,51201128198201	1,38163015458557	-1,09436760406807	0,273793786241819	NA
MIR3920	0	NA	NA	NA	NA	NA
ANGPTL5	0	NA	NA	NA	NA	NA
KIAA1377	112,695228108719	-0,471921486147773	0,215684497748439	-2,18801764185293	0,028668317276156	0,286032148524952
C11orf70	25,129915742763	0,346541723196223	0,445499894808142	0,777871616210962	0,436644702810418	0,81852088227618
YAP1	1786,76184554047	-0,128449385319882	0,1041308732765	-1,23353796312462	0,217375122120889	0,665756175556562
BIRC3	269,946667009646	1,66354035102172	0,170346735631994	9,76561332302562	1,58152154055299E-22	5,11996789260076E-20
BIRC2	436,951289748188	-0,160470191749962	0,207660763668575	-0,772751621033578	0,439669389933684	0,818993187273375
TMEM123	3166,42707386148	-0,244420422197033	0,104878923113985	-2,33050087605676	0,019779693773144	0,231753041321879
MMP7	34,4393846395617	0,13201471367816	0,377439644611815	0,34976377167251	0,726515989775379	0,92994947073531
MMP20	0	NA	NA	NA	NA	NA
MMP27	0	NA	NA	NA	NA	NA
MMP8	0	NA	NA	NA	NA	NA
MMP10	199,790497928888	0,547217631269471	0,175032616363474	3,12637520159737	0,001769756008465	0,0498204540415
WTAPP1	10,3491030919038	1,24559552462118	0,74588684205719	1,66995240348492	0,094928780995482	NA
MMP1	512,53670726692	0,76938990336058	0,134691165960115	5,71225215756474	1,11490721499844E-08	1,41397820194957E-06
MMP3	14,8931756477973	0,6843305047547	0,591766237344415	1,15642032540699	0,247509271776659	NA
MMP12	4,03066753880834	0,602852566525945	1,09527831969426	0,550410389474549	0,582037924252422	NA
MMP13	70,5124861647627	1,09666798112773	0,30279212873068	3,62185102276278	0,000292502562455	0,012365520698716
DCUN1D5	707,329310250772	-0,145342714764679	0,119648644353282	-1,21474602199028	0,22446297380587	0,675440434756696
DYNC2H1	301,227144040156	-0,386270063305841	0,192795887185802	-2,00351817118165	0,045121699171172	0,358583425842219
MIR4693	0	NA	NA	NA	NA	NA
PDGFD	12,5153578159218	-0,989109193297579	0,630165506284343	-1,56960224486053	0,116507675940453	NA
DDI1	0	NA	NA	NA	NA	NA
CASP12	0	NA	NA	NA	NA	NA
LOC643733	0	NA	NA	NA	NA	NA
CASP4	1577,12835940578	0,041454676290704	0,102592761304633	0,404070187443445	0,686161107088967	0,916390893197778
CASP5	1,42937891906872	-1,46671999700967	1,86465243464354	-0,786591629495851	0,431520960852721	NA
CASP1	383,202554363977	-0,052162116811529	0,143792631898447	-0,36275931612663	0,716784685595069	0,925767030505079
CARD16	88,0163200315281	-0,418782463460323	0,244069446192762	-1,71583321875355	0,086192572329591	0,470522785992033
CARD17	15,8409419900651	-0,511657340117589	0,539625856772223	-0,948170540192555	0,343042642031328	NA
CARD18	5,89247583812634	-0,059967664911339	0,885184112670975	-0,067745979681437	0,945987846868216	NA
GRIA4	0	NA	NA	NA	NA	NA
MSANTD4	226,029450098115	-0,160030699570875	0,184228569111151	-0,868653001773703	0,38503695500558	0,79484506854067
KBTBD3	43,9748165103486	-0,397102527968069	0,322772577024897	-1,23028583043918	0,218590088502279	0,666938310703133
AASDHPPT	370,360670553896	-0,393321267327298	0,155253155437677	-2,53341882951415	0,011295589778945	0,166374861624468
GUCY1A2	0,227891597265332	1,02763970627128	4,05589016445771	0,253369707906939	0,799982533680913	NA
CWF19L2	231,750961252362	-0,158917000856104	0,195114535905203	-0,81448058248881	0,415369691570615	0,809555901640991
ALKBH8	200,063736693671	-0,349669369902537	0,208943306058012	-1,67351314813337	0,094226320383351	0,487456767601337
ELMOD1	0,573821435747649	-0,217997938906331	2,80342612651992	-0,077761256786512	0,938017965695802	NA
LOC643923	0	NA	NA	NA	NA	NA
SLN	0	NA	NA	NA	NA	NA
SLC35F2	1030,20770480063	-0,084406128051824	0,115924515231648	-0,728112840352691	0,466544514282547	0,833010822841083
RAB39A	0	NA	NA	NA	NA	NA
CUL5	394,568996899711	-0,17329474927132	0,162917660158756	-1,06369529922326	0,287466754656317	0,72601437400575
ACAT1	563,874719339876	-0,059728786482594	0,124240017178091	-0,480753205281481	0,630691911931022	0,901973017969709
NPAT	159,962260870798	-0,165454382701736	0,188616528492383	-0,877199808649947	0,380378120005356	0,793692093669183
ATM	466,414020712215	-0,287622430525986	0,141999569337771	-2,02551621717827	0,042814384940363	0,348597893728073
C11orf65	37,7151464658437	-0,417205596665798	0,360825090520813	-1,15625439479169	0,247577116412459	0,690330872924472
KDELC2	41,2575359055204	-0,378863629995238	0,346499981665962	-1,09340158742195	0,274217516880268	0,716682365128758
EXPH5	181,521073220161	-0,515773770130322	0,181829271890683	-2,83658271722282	0,004559916492011	0,093963304329507
DDX10	739,223343572841	0,091646283719623	0,112265557074337	0,816334823501914	0,414308662569227	0,808896435185504
C11orf87	0,210172800824701	-1,11628725485927	4,0804728567969	-0,273568111842688	0,784416542477185	NA
ZC3H12C	255,947443052951	0,551518074079019	0,166425490865921	3,31390384495452	0,000920031402719	0,030507348561308
RDX	2664,48230334374	-0,142125985944655	0,096557969580547	-1,47192392882801	0,141041421022868	0,567640495596501
FDX1	228,603339643517	-0,214772797119601	0,168141846671235	-1,27733102360618	0,201485405276095	0,64468080727024
ARHGAP20	2,74177775982145	-1,61751098756895	1,33124241852988	-1,21503864739767	0,224351351570182	NA
C11orf53	0	NA	NA	NA	NA	NA
C11orf92	4,75181254103733	-0,114158742169942	0,950814788412178	-0,120064121384336	0,90443235373131	NA
C11orf93	26,4437215997635	-0,260765423035901	0,436040342815689	-0,598030497251775	0,549819584033906	0,874826180399403
MIR4491	0	NA	NA	NA	NA	NA
POU2AF1	18,2244619116639	-1,29058895483934	0,50585166263983	-2,55131899360436	0,010731605201693	NA
LOC100132078	0	NA	NA	NA	NA	NA
BTG4	3,75644015635122	-0,712768390557014	1,21848790594494	-0,584961399353618	0,558573672080373	NA
MIR34B	0	NA	NA	NA	NA	NA
MIR34C	1,48791081235184	0,034982295482058	1,78264513964733	0,0196238133457	0,984343467186777	NA
C11orf88	0,696053662895495	-1,34652339145646	2,61384798012563	-0,515149848688501	0,606448311158683	NA
LAYN	332,574560826918	0,127329468366841	0,147193771810165	0,865046576366401	0,387013225192283	0,797217103734427
SIK2	402,188622556158	0,130507642376985	0,145450723242831	0,897263619370956	0,369578264541553	0,788620659621202
PPP2R1B	503,843758828934	0,080837064124562	0,126137680284461	0,640863728762585	0,521611223376101	0,862533755080965
ALG9	481,282048018669	-0,100662356863539	0,133281860736584	-0,755259240133855	0,450093449976249	0,824272274464666
FDXACB1	27,7510920290106	0,074526762624893	0,415598560351544	0,17932391912487	0,85768336651199	0,96853504450436
C11orf1	330,733562655779	-0,1180532729437	0,154455613701211	-0,764318435017001	0,444677502086092	0,820891751299985
CRYAB	181,061058514489	-0,342793414557272	0,189887908915967	-1,80524087349328	0,071036997466782	0,436232509285022
HSPB2-C11orf52	0	NA	NA	NA	NA	NA
HSPB2	1,35928768880061	3,81082103730349	2,16318610699097	1,76167044758087	0,078124993708154	NA
C11orf52	0	NA	NA	NA	NA	NA
DIXDC1	355,471283043745	-0,143128251037682	0,140185093877966	-1,02099479394206	0,307256905246331	0,741588080898638
DLAT	630,685451150841	0,018512047545123	0,142563459560788	0,129851278877177	0,896684091643811	0,978760632768504
PIH1D2	10,9139962600277	0,553478550853547	0,647436060801257	0,854877546005964	0,392618942440557	NA
C11orf57	737,567555983829	-0,084366072180291	0,124383950199443	-0,678271368974974	0,497599648560529	0,84817838168683
TIMM8B	363,309456170092	0,171934373721005	0,160221973981315	1,07310108250855	0,283225765367198	0,723821253432759
SDHD	349,194345371571	0,001242282708087	0,139931720050708	0,008877777730719	0,992916651260157	0,999088879748278
IL18	971,134051517803	-0,415305721059155	0,472918056904008	-0,878176916690355	0,379847716823938	0,793382122657499
TEX12	0	NA	NA	NA	NA	NA
BCO2	38,5105731592699	-0,141488509539779	0,363025865889398	-0,389747736550779	0,696723093664129	0,918047696719674
PTS	223,771148474348	0,170242423781458	0,163855159102707	1,03898116308164	0,298813496973704	0,73667466032833
C11orf34	0	NA	NA	NA	NA	NA
NCAM1	0,661638654295136	1,14144234527054	2,72904146386117	0,41825760450542	0,675758782980802	NA
LOC100288346	0	NA	NA	NA	NA	NA
TTC12	294,756195290297	0,037629165779218	0,16061852445168	0,234276624739746	0,814770231762762	0,954527448280214
ANKK1	7,68131846849719	0,159269373893681	0,77696362268625	0,204989486307001	0,837580339318448	NA
DRD2	1,35402151976621	0,442923280301884	1,90252051529194	0,232808674987621	0,815909976335867	NA
MIR4301	0	NA	NA	NA	NA	NA
TMPRSS5	1,45322250412927	-0,709641117712501	1,79777388333414	-0,394733244425826	0,693039765452671	NA
ZW10	301,334468099987	-0,038784548788895	0,162646679190849	-0,238458903568423	0,811525186262839	0,954527448280214
CLDN25	0	NA	NA	NA	NA	NA
USP28	304,091354915492	-0,077854922997704	0,147744776695377	-0,526955502178105	0,598224489709694	0,893668205514105
HTR3B	0,197520630102991	-1,11628725485927	4,0804728567969	-0,273568111842688	0,784416542477185	NA
HTR3A	0,472479406690393	-2,45561100794599	3,17930635029502	-0,772373196347726	0,439893424281775	NA
ZBTB16	4,97615764031869	-1,85488244974154	1,04408997302908	-1,7765542220085	0,075641613215865	NA
NNMT	11,9370916513433	0,281996380602496	0,642133024980059	0,439155703931056	0,660548718960682	NA
C11orf71	22,4552110788425	0,455536824662062	0,453817534611704	1,00378850511325	0,315480566150814	0,749670064668209
RBM7	300,852853363706	-0,189356445561234	0,184410067345066	-1,02682271248735	0,304503952503897	0,738348160878214
REXO2	2297,5967873184	-0,063653275180041	0,105261300772733	-0,604716783022399	0,545367194796132	0,87301330258712
NXPE1	0	NA	NA	NA	NA	NA
NXPE4	0	NA	NA	NA	NA	NA
NXPE2	0	NA	NA	NA	NA	NA
CADM1	14,9993075155284	-0,423157773657848	0,550108680330332	-0,769225770812684	0,441759294195638	NA
LOC283143	0,154996887993401	1,20481513387174	4,05160293208241	0,297367524426314	0,766185934623883	NA
BUD13	270,186629890707	0,03561292491709	0,14763861296839	0,241216875457338	0,809387032286693	0,954254704483481
ZNF259	1087,27728219811	0,241717610722745	0,113150622417791	2,13624640817477	0,032659334570007	0,304911328568356
APOA5	0	NA	NA	NA	NA	NA
APOA4	0	NA	NA	NA	NA	NA
APOC3	0	NA	NA	NA	NA	NA
APOA1	0,197520630102991	-1,11628725485927	4,0804728567969	-0,273568111842688	0,784416542477185	NA
SIK3	650,543929977118	-0,007789540223985	0,112283324009888	-0,069373972427991	0,944691945987054	0,988273388347285
PAFAH1B2	2256,55918232222	-0,138062057974857	0,117781025021908	-1,17219270208572	0,241119697755852	0,687269351666472
SIDT2	499,816588206527	-0,05660249983249	0,135678123099609	-0,417182214342209	0,676545133356293	0,915433581672975
LOC100652768	20,4796179880789	0,315972177807633	0,510437231579498	0,619022591337798	0,535901476360986	0,868554938189059
TAGLN	64,8736015390322	0,40123889467758	0,268506630020171	1,49433514787861	0,135088042824829	0,557969918109438
PCSK7	689,248522669382	0,172786487884494	0,11346037659151	1,52287955562297	0,127788841530091	0,546802896870672
RNF214	434,236320308771	0,057111159597978	0,133567024615789	0,42758427660016	0,668953815395209	0,912622988537554
BACE1	351,468233049603	-0,413268400868556	0,140351653594947	-2,94452106749838	0,003234549245292	0,076894210632928
BACE1-AS	7,44552394799379	-0,451380546211098	0,806263000790657	-0,559842812789939	0,575586658488626	NA
CEP164	627,172134118832	0,0747945402245	0,117049339839454	0,639000103094038	0,522822864822887	0,863129998284335
DSCAML1	0	NA	NA	NA	NA	NA
FXYD2	0	NA	NA	NA	NA	NA
FXYD6-FXYD2	0	NA	NA	NA	NA	NA
FXYD6	0	NA	NA	NA	NA	NA
TMPRSS13	60,4788581457835	0,273932044795218	0,29498636465941	0,928626125182085	0,353082877828282	0,775450230865488
IL10RA	0,305390041262033	1,62146690435158	3,78882206514964	0,427960689752672	0,668679740517911	NA
TMPRSS4-AS1	0	NA	NA	NA	NA	NA
TMPRSS4	1713,21070114609	-0,052542755162283	0,09735253578834	-0,539716348801839	0,589392663489468	0,889267031002252
SCN4B	53,8389845930191	-0,432328508401506	0,310098623706121	-1,39416455073087	0,163267920052699	0,602934613130043
SCN2B	31,0542699466396	-0,852264655078213	0,40211200046152	-2,11947082927153	0,034050696473357	0,313072995527084
AMICA1	0	NA	NA	NA	NA	NA
MPZL3	183,233439280288	-0,159692729301737	0,174335080146026	-0,916010301357458	0,359661491920703	0,779573018341859
MPZL2	1476,09282369677	-0,137053600774836	0,141854656223281	-0,966155108501419	0,333966572251905	0,764054579773281
CD3E	0,305390041262033	1,62146690435158	3,78882206514964	0,427960689752672	0,668679740517911	NA
CD3D	0	NA	NA	NA	NA	NA
CD3G	0	NA	NA	NA	NA	NA
UBE4A	982,509971023606	-0,041423272512728	0,106513579698385	-0,38890132723007	0,697349140320763	0,91849990623405
LOC100131626	0,605214061030684	-2,76444847390818	2,91641814063899	-0,947891674169357	0,343184603918281	NA
ATP5L	2170,8678531898	0,044536661860976	0,099606577604511	0,447125711293983	0,65478429577812	0,909365139609667
MLL	1465,95946053117	-0,035232663372459	0,094584640227315	-0,372498782971362	0,709521517956506	0,923458920218042
TTC36	0,603632709623239	-2,81832403464358	2,8950570600749	-0,973495159563683	0,330307264766275	NA
TMEM25	336,233197223262	0,140906927544699	0,147959889402857	0,952331933427209	0,340928667581507	0,7672494992013
IFT46	314,800142028308	-0,07215676377479	0,141404535805083	-0,510286062352719	0,60985106577834	0,896352184444721
ARCN1	3048,76335058616	-0,023085459918288	0,089498812887896	-0,257941520936191	0,796452039742168	0,951935836093335
PHLDB1	1351,77673234225	-0,112081946058562	0,102348987024546	-1,09509580228363	0,273474667525183	0,716169327730898
TREH	1,03516972561149	-1,8870046289651	2,10331286413859	-0,897158316833634	0,369634444068515	NA
DDX6	3575,3869865038	-0,055123653247927	0,099269287260011	-0,555294137486295	0,578693488133806	0,886548325824347
CXCR5	0,537885373252135	2,5170026917623	3,00965924022928	0,836308196661677	0,402981543135593	NA
BCL9L	4633,96198472338	0,17232001289172	0,109887455048911	1,56815000233667	0,116846129483404	0,530029898563728
MIR4492	0	NA	NA	NA	NA	NA
UPK2	34,2842409115953	0,84970135341847	0,377510430626093	2,25080232090344	0,024398060486301	0,258968887059941
FOXR1	0	NA	NA	NA	NA	NA
CCDC84	169,437481362229	0,041742033606843	0,187728972927506	0,222352644644587	0,824039373147295	0,957997292878331
RPL23AP64	0	NA	NA	NA	NA	NA
RPS25	23452,1785757689	-0,031498443768732	0,085266068216009	-0,369413583008605	0,711819475108534	0,923975700613368
TRAPPC4	340,322203926593	0,052753105376889	0,145689205163149	0,36209343937194	0,717282206110134	0,925767030505079
MIR3656	0	NA	NA	NA	NA	NA
SLC37A4	165,6115454006	-0,085438237177862	0,199532780482765	-0,428191482979116	0,668511716612445	0,912622988537554
HYOU1	4097,92408557651	0,248697771501014	0,086433533735916	2,87732967462456	0,004010563541672	0,087403393311315
VPS11	763,622533813795	-0,077385192521225	0,113215217779177	-0,683522887110128	0,4942764930553	0,847128521890906
HMBS	194,72155025044	0,065121383860001	0,168504723919424	0,386466220918179	0,699151414857249	0,918981591525137
H2AFX	171,651715405879	-0,052906888659834	0,190429613346753	-0,27782910299511	0,781143549383612	0,948617898437255
DPAGT1	587,233472843097	0,154084861791947	0,116766760072122	1,31959524865446	0,186970190073884	0,629132187715789
C2CD2L	125,450396166622	0,199249693392075	0,208613411626506	0,955114495461128	0,339519799318798	0,76720260679369
HINFP	276,860489257172	0,103815467113916	0,151681271394883	0,684431678078738	0,493702618241735	0,847128521890906
ABCG4	6,88981020891436	-0,774281928005232	0,862403616000218	-0,897818508225082	0,369282315733052	NA
NLRX1	237,076969150749	0,139927168129749	0,182518178446733	0,766647844727348	0,443290920777628	0,820572300855866
PDZD3	0,395041260205982	-2,15796636749775	3,7418071709608	-0,576717684504208	0,564130183994871	NA
CCDC153	5,81191056744715	-0,929096227928438	0,8780171418173	-1,05817549986031	0,289975438769859	NA
CBL	820,772286665822	-0,015820865235272	0,107781780438791	-0,14678608175578	0,88330087083064	0,97451459427501
MCAM	3507,53135845348	0,061589100473289	0,09011526448274	0,683448035433399	0,494323775589484	0,847128521890906
RNF26	524,660744446297	0,138043954091307	0,130567755146948	1,05725915204672	0,290393330208429	0,72854130873748
C1QTNF5	0	NA	NA	NA	NA	NA
MFRP	0	NA	NA	NA	NA	NA
USP2	37,1435224834576	-0,106476340712345	0,353053208775644	-0,301587234064789	0,762966740869801	0,943128702389499
LOC100499227	2,1768377529797	0,620111628405042	1,64834072273267	0,376203548121411	0,706765577831815	NA
THY1	11,7486014319522	-0,070170497678155	0,621507725519045	-0,112903661204779	0,910106933671808	NA
PVRL1	7256,88469813071	-0,029428571389101	0,096376517226649	-0,305350019236462	0,76009958392162	0,941319124269709
TRIM29	6692,02119717193	0,082225640587498	0,095510880633693	0,860903386524654	0,389291256343645	0,79745489928525
OAF	537,026245118908	0,339549117234337	0,137992367762945	2,46063693767211	0,013869063402639	0,186342055604949
POU2F3	15,403351361073	0,211254762953553	0,534970260302549	0,394890667070128	0,692923578030386	NA
LOC649133	0,420345601649403	-2,23339263575064	3,65287123922635	-0,611407435271015	0,540929881530433	NA
TMEM136	45,919456856087	-0,000331544956756	0,356402742713922	-0,000930253662561	0,999257765072064	0,999826679619075
ARHGEF12	2210,74253104756	-0,090837402006749	0,091627871101889	-0,991373049644896	0,321503454989904	0,754652834055676
GRIK4	0	NA	NA	NA	NA	NA
TBCEL	190,468526662528	-0,211528814581461	0,191423662149393	-1,10502960922552	0,269146759390583	0,712763016200378
TECTA	7,93504442407616	0,208610916004918	0,736537836753631	0,283231771125829	0,776999175210448	NA
SC5DL	2174,75585648078	-0,346364223400826	0,114361739325095	-3,02867222416249	0,002456310259233	0,063536566270441
SORL1	537,021803508409	-0,348636963952339	0,125622129381873	-2,77528303068746	0,005515368656303	0,106586738892862
MIR100HG	134,512158286648	-0,080779473357651	0,225170763084804	-0,358747611150689	0,719783907425834	0,927299364242602
MIR125B1	0	NA	NA	NA	NA	NA
BLID	0,879340770869331	-1,86156349269076	2,58259972962862	-0,720809915425206	0,471026474011796	NA
MIRLET7A2	0,223574256205102	1,02763970441334	4,05589016450508	0,253369707445897	0,799982534037151	NA
MIR100	0	NA	NA	NA	NA	NA
UBASH3B	424,154372509129	-0,019646969174952	0,133004106919086	-0,147717011376981	0,882566105784774	0,974148535291859
CRTAM	1,16928235424458	-0,908334231083205	2,17820057972369	-0,41701128883109	0,676670150596615	NA
C11orf63	140,754874260388	-0,14519048320159	0,210965166459228	-0,68822017226076	0,491314142685305	0,846371660280044
BSX	0	NA	NA	NA	NA	NA
LOC341056	2,03054893866138	-0,610602137401764	1,44433724771391	-0,422755930699857	0,672473343742426	NA
HSPA8	30666,2579213287	0,186646002347901	0,090109869262964	2,07131587110864	0,038329287055816	0,331594155668529
CLMP	197,021394577357	0,221726785488312	0,173224041885579	1,28000006855152	0,200545111799668	0,643557599486977
MIR4493	0	NA	NA	NA	NA	NA
GRAMD1B	43,4366677874566	0,724956065895727	0,34790676106297	2,08376538495759	0,037181513409777	0,326818491325326
SCN3B	15,5253798476312	-0,219313542157458	0,56985135486353	-0,384860964680833	0,700340428088655	NA
ZNF202	221,255585668552	0,066357044148588	0,168657925166359	0,39344160129526	0,693993348550598	0,916976089000918
OR6X1	0	NA	NA	NA	NA	NA
OR6M1	0	NA	NA	NA	NA	NA
TMEM225	0	NA	NA	NA	NA	NA
OR8D4	0	NA	NA	NA	NA	NA
OR4D5	0	NA	NA	NA	NA	NA
OR6T1	0	NA	NA	NA	NA	NA
OR10S1	0	NA	NA	NA	NA	NA
OR10G4	0	NA	NA	NA	NA	NA
OR10G9	0	NA	NA	NA	NA	NA
OR10G8	0	NA	NA	NA	NA	NA
OR10G7	0	NA	NA	NA	NA	NA
VWA5A	543,579604241543	-0,214069742716163	0,118355223690355	-1,80870548879381	0,070496769817935	0,436232509285022
OR8G2	0	NA	NA	NA	NA	NA
OR8G1	0	NA	NA	NA	NA	NA
OR8G5	0	NA	NA	NA	NA	NA
OR8D1	0	NA	NA	NA	NA	NA
OR8D2	0	NA	NA	NA	NA	NA
OR8B2	0	NA	NA	NA	NA	NA
OR8B3	0	NA	NA	NA	NA	NA
OR8B4	0	NA	NA	NA	NA	NA
OR8B8	0	NA	NA	NA	NA	NA
OR8B12	0	NA	NA	NA	NA	NA
OR8A1	0	NA	NA	NA	NA	NA
PANX3	0	NA	NA	NA	NA	NA
TBRG1	732,145422101475	0,065393927916256	0,112536700895021	0,581089790229928	0,561179939337192	0,878548690980674
SIAE	617,655743851298	-0,123153240362752	0,120364987735943	-1,02316498077436	0,306229847384776	0,740562135350406
SPA17	222,080299362384	-0,017680231396413	0,175383623803166	-0,100808906858119	0,919702156213076	0,983328343971255
NRGN	12,5858672949768	-0,865391415711265	0,59919643845903	-1,44425327015764	0,14866774530925	NA
VSIG2	69,0085603892253	-0,104577673293685	0,270060776454637	-0,387237549512307	0,698580353927746	0,918981591525137
ESAM	1,81839219294737	-0,57728187627718	1,55425502529361	-0,371420305472795	0,71032450393814	NA
MSANTD2	144,907222468471	-0,206103942393216	0,200679247585782	-1,02703166806082	0,304405552525684	0,738348160878214
ROBO3	257,95261598748	0,25836451520065	0,195235170336479	1,3233502690902	0,185718921761191	0,627738854898025
ROBO4	1,66174495719917	0,502468721164903	1,65993979697899	0,302702978794395	0,762116227486586	NA
HEPN1	0	NA	NA	NA	NA	NA
HEPACAM	0	NA	NA	NA	NA	NA
CCDC15	39,1304882469012	-0,917648442746803	0,375391446776942	-2,44451079166988	0,01450487412687	0,191663761019074
SLC37A2	202,688669115683	0,101588739562427	0,181372451816529	0,560111188578912	0,575403599266135	0,884327291733072
TMEM218	116,703689915398	-0,364120796590259	0,21163675314002	-1,72049887927243	0,085341797221761	0,470155444305854
PKNOX2	0,697485995970306	2,94485696451059	2,97223877642007	0,990787479079168	0,321789364482087	NA
FEZ1	1016,99682731711	0,632838989504599	0,119470844047817	5,29701614271103	1,17710292829384E-07	1,25596593557621E-05
EI24	3295,17350775132	-0,00720086405791	0,091649240719529	-0,078569816851475	0,937374795960895	0,986289028575953
STT3A	3970,61273320376	-0,049031917564826	0,098162119752924	-0,499499376014298	0,617427626253228	0,8984502379351
CHEK1	198,24734146195	0,038449547386063	0,182726438368051	0,210421369394929	0,833338815627304	0,9605746369908
ACRV1	0	NA	NA	NA	NA	NA
PATE1	0	NA	NA	NA	NA	NA
PATE2	0	NA	NA	NA	NA	NA
PATE3	0	NA	NA	NA	NA	NA
PATE4	0	NA	NA	NA	NA	NA
HYLS1	52,8238148569354	-0,220429613526295	0,347450945729024	-0,634419379874726	0,525807165301495	0,864307823027658
PUS3	368,63402201873	0,111319274591819	0,156088635077136	0,713179883575807	0,475734452617841	0,837743989484902
DDX25	0,561169265025939	-0,18326917028192	2,82494168292308	-0,064875381814	0,94827322175833	NA
CDON	43,0692190450599	-0,013990767314627	0,32197516782083	-0,043452938962088	0,96534047833201	0,992968496068975
RPUSD4	186,633868856639	0,11165549186154	0,191648525158566	0,582605536719674	0,560158877316479	0,878275456598634
FAM118B	319,663897951276	0,225646866239678	0,142105331299784	1,5878845936023	0,112312437890125	0,521384004122383
SRPR	2008,58532531461	0,201259568218614	0,104090528765101	1,93350509990004	0,053174005439072	0,386675236085535
FOXRED1	209,477629589621	0,23628103564453	0,166442493291356	1,41959562712704	0,155725439226506	0,594062348029676
TIRAP	55,6408565579411	-0,123817945295404	0,291104712951949	-0,4253381679734	0,670590173505435	0,912923832797565
